,ETH Vault_collateral_usd,stETH Vault_collateral_usd,BTC Vault_collateral_usd,Altcoin Vault_collateral_usd,Stablecoin Vault_collateral_usd,LP Vault_collateral_usd,PSM Vault_collateral_usd
2023-10-04,2200886029.5744815,1499419035.900679,1435940817.8560166,393777838.774957,334722435.7617811,848830939.496968,2430384403.3916616
2023-10-05,2158024259.506018,1506860385.8588667,1396544342.1682944,402869744.468094,351301019.43997246,1029089488.0241399,2374387531.1394258
2023-10-06,2174059117.8313837,1499807130.8744192,1427538642.268239,400934664.35306567,313622684.1411097,969697383.3599682,2406673106.596987
2023-10-07,2171572223.047158,1486857682.5683143,1410367139.8450222,410623958.32244605,312842225.34128994,860936383.1163889,2407494975.463348
2023-10-08,2109405163.1134467,1450267504.1226573,1389770536.1055052,385073844.0824986,315181221.7963329,948044028.1035364,2367672360.3834414
2023-10-09,2082933855.6880438,1469683710.2225502,1362615181.8031197,432720230.8247516,324376708.62336975,1008099539.2259451,2334032618.0306582
2023-10-10,2111876752.783165,1493830459.724014,1359356862.854835,369524621.67796826,343018584.3294642,926222905.3670561,2350181852.5317693
2023-10-11,2089534577.2320771,1522468397.7235854,1371106349.2200072,393637849.3233058,313070563.42975414,890126953.4329251,2336812311.1209545
2023-10-12,2072970922.4145265,1502665174.37084,1356908788.8572598,395273344.895387,299749576.421661,1010354817.0544748,2324874909.8161764
2023-10-13,2095155370.840483,1540964716.9153647,1364273614.0565112,403970742.97217983,307385046.6560425,879405647.4538138,2330362431.9638534
2023-10-14,2075231310.7881703,1496784645.125821,1362249590.6428916,420061388.29567903,311539928.57527715,1120494073.4811382,2322560700.8477173
2023-10-15,2117041009.3199623,1589273323.7594287,1377853176.4848561,397815162.993847,318939717.2647307,925007903.1513274,2371892868.313901
2023-10-16,2111229527.6749084,1544334590.1509054,1386275477.200331,424597079.4469554,329223835.7322732,970038269.334438,2374570043.2090607
2023-10-17,2137880995.017743,1536064629.565881,1402438721.5340204,407046630.1580899,317857084.89263767,1034884231.4250653,2389506214.451367
2023-10-18,2167718271.2183695,1496373570.3289335,1441065324.454147,401793662.23712856,299100769.05592114,965910350.311286,2409610928.262891
2023-10-19,2153980359.3273396,1554955418.3482575,1409915354.3288293,410802695.92164385,303650192.41035515,952070330.1841931,2403744514.060947
2023-10-20,2131252152.9385464,1528147305.1527982,1389657376.6756988,447201223.6533043,308883319.855579,913594875.4029429,2394486036.299981
2023-10-21,2110071448.1524942,1496400876.2797768,1403220151.992976,409791273.3068756,336568750.7612982,884434814.7121091,2388128557.9411163
2023-10-22,2100404703.396717,1525306367.1375735,1377039969.4061434,426711131.9439189,326881400.8889076,823058914.2006077,2356219842.1737275
2023-10-23,2027170147.743083,1540211833.988766,1361765846.6854026,415450904.66108346,295499533.52395666,828973191.129946,2330865305.272184
2023-10-24,1988876984.109929,1493957463.9344249,1343956941.1588457,378142503.5235707,351551703.5936256,955892192.5415189,2291416832.3263583
2023-10-25,2005737011.142344,1522372576.014526,1350835031.837331,418087542.5992837,324951305.0326594,1036371899.8834181,2297815804.879207
2023-10-26,2060469264.1254256,1548194573.4629147,1357379742.5315776,391953705.2751126,317059682.13576835,953629268.2900581,2327818193.236999
2023-10-27,2030372778.1220129,1541766908.2124522,1356771038.392375,406509785.88728803,301699885.8174347,903128568.5201933,2332188166.892733
2023-10-28,2011837436.9023514,1527437094.7503173,1357011693.7193038,413280528.6555678,332982559.52064925,834829928.4244583,2312379907.8002157
2023-10-29,1996950943.5654213,1497219552.895155,1342607590.6770349,409141858.0314736,323275891.007939,1000098532.9946195,2285735614.6418395
2023-10-30,2009966432.2236454,1518946095.931635,1362318749.7328923,435787576.8842045,307959069.74145633,874658395.8143202,2303738794.5856104
2023-10-31,1998624065.1684194,1565124669.9542782,1358884274.7472696,405269032.83613074,307995851.56208426,975050639.150429,2288173801.6182094
2023-11-01,2034297072.6762056,1529790386.1193511,1349947415.0768967,415556090.336956,308806628.53396815,872227408.4803469,2322856751.1995263
2023-11-02,1997111384.7931058,1515106241.8070695,1343652400.2104592,407340511.56443346,294002342.7298035,837209045.3447373,2295378181.9714274
2023-11-03,1953629331.0801754,1471042642.7000823,1325642012.3344932,379152314.50797796,287922914.8785095,968000498.4156169,2254356752.138316
2023-11-04,1932543027.4793437,1518817137.1572597,1308855432.2236998,404144404.90715355,303644913.5751232,950733294.3743131,2234111334.132978
2023-11-05,1927769522.640738,1527935443.6109333,1324845357.774424,401594164.95971316,331100432.5265368,858611363.2625825,2237595154.1777363
2023-11-06,1920538807.9619122,1509842756.6212428,1324501219.1557453,418938150.7233259,306968207.67732775,1019719197.9139358,2241430161.7489543
2023-11-07,1953821017.9633334,1553571020.8179247,1336471275.7331486,407990112.83538043,342974771.8337696,924866616.5851916,2275900027.055991
2023-11-08,1979988093.5185556,1566828774.584896,1350981688.2067342,420372671.4726855,315718598.63052005,938025994.027592,2291229241.617767
2023-11-09,2004213821.1943467,1573850141.2901995,1381561275.8114939,415567754.16745514,282280324.8391485,901051642.6985649,2314411535.90067
2023-11-10,2011127317.730766,1551694454.047893,1368939831.6135793,410125647.49286133,339006552.48669827,873437219.1003077,2311684219.979619
2023-11-11,1997258632.4058454,1573262243.2207205,1372025544.2581108,427174136.3933572,328525150.23993516,878680585.8917868,2303876600.24308
2023-11-12,1988502797.2503128,1605542084.7579334,1360529691.8707201,389375552.37439144,295648530.5677836,840390451.6157182,2315104288.662328
2023-11-13,1995905012.6551392,1527737090.5991564,1330824791.623922,435443331.75334704,304638846.5355269,875342500.6442333,2282380484.5288672
2023-11-14,1949277940.4596424,1568686908.996985,1336780551.241967,433846146.2000871,332929557.0303095,855479361.6566316,2277194296.864766
2023-11-15,1943712433.7502155,1523537963.1120992,1347971972.8127716,402767412.1678444,319719125.5607788,794318342.15757,2273242753.3326297
2023-11-16,1897803761.9863856,1589825514.256181,1317465379.5083823,417673143.2754731,334319170.24438006,856746715.7463249,2214326853.2360263
2023-11-17,1903133544.3153603,1535032000.2855647,1325253276.9059546,404683317.93120545,319715373.43787646,824076361.4781461,2245420456.8631277
2023-11-18,1887425815.905085,1550839937.0270276,1296606466.3241725,416546402.7546536,297793137.7387746,932336934.8588768,2216693339.5551295
2023-11-19,1885183554.4871619,1556950852.656629,1319026603.6170855,430372660.5396979,314907019.5098717,977200871.7267106,2222626057.158147
2023-11-20,1937098565.0154583,1557299557.1989295,1326913780.3703306,431007620.0622416,316255401.88363713,815399435.1644998,2264932102.300472
2023-11-21,1913867552.5973182,1568054028.830352,1327390750.1388688,425047510.8762535,293967590.29320276,861127883.3265613,2247016868.1899033
2023-11-22,1896806942.0411599,1572417355.1653078,1332631273.68613,436020243.27787703,290319271.57854724,848687811.5329795,2239044080.176468
2023-11-23,1888173858.1746585,1555715085.129576,1301526022.4892373,450694204.5096128,315205783.1412646,877826032.7880214,2233981911.6891575
2023-11-24,1902634946.7732615,1598052353.299277,1303798330.0020638,448388936.19027776,329273861.47718316,946067757.03206,2231838155.3872495
2023-11-25,1921195793.56744,1589773696.4662707,1341121520.0976331,417374478.6551312,326848042.6916857,960838680.8653921,2268997927.7449565
2023-11-26,1955063729.6570303,1596688140.689262,1326233288.8859515,411317143.9272011,270721626.5906177,829356683.3017389,2289181594.1502156
2023-11-27,1894489725.8980696,1640109217.220417,1322522498.1277463,384845612.56065553,306268572.75225115,881377883.7282636,2248808983.576355
2023-11-28,1887235002.4035437,1579329887.0418122,1326920539.8582673,432653084.28166884,295262893.9991648,908329720.6288655,2249781749.855371
2023-11-29,1901067207.5150235,1635555274.1356757,1335696672.8187964,413550353.8584943,311199227.36821055,962642593.3798497,2244763929.157496
2023-11-30,1935443961.7059193,1568270912.1202657,1347383004.4869754,431434339.21122295,328138603.37525684,932797985.2682089,2282052971.4228396
2023-12-01,1943925744.1165185,1598293854.5282514,1362366410.7819726,444378879.0490651,301241186.14358866,1038772578.6347927,2286795219.3408012
2023-12-02,1990128831.0365958,1609908971.5065482,1363604774.7762501,402245232.61836195,293542377.0675971,929093431.3921088,2331405147.2630467
2023-12-03,1982613359.9920325,1624502551.0577927,1382552933.2954037,407710904.779787,296305721.44830275,921635259.4875463,2306242928.632116
2023-12-04,1966685504.707212,1647451502.3090055,1372527929.5237973,421521562.7177858,319927771.79884124,990188085.8599889,2321348770.628057
2023-12-05,2001539951.5870173,1672644450.380742,1383047496.5784047,414573562.97159666,310411159.4572292,958196531.1800345,2358036155.2389536
2023-12-06,2015458576.9291012,1646251483.0962167,1398659209.4119394,405794225.4363047,298552438.133323,954278367.7325491,2352763491.66378
2023-12-07,2019660759.7533762,1616691141.2773855,1400275536.9329813,407811405.7092644,307667942.2473018,950560155.7806748,2349701787.434258
2023-12-08,2003473959.8756332,1648659104.9217393,1383818027.9778976,457619112.1795863,310163418.4587772,880400660.8379714,2348664125.1351676
2023-12-09,1984033933.145107,1618502491.9486728,1385545990.3412313,416774974.3251184,302672982.5917858,950141856.4977136,2341466187.702961
2023-12-10,1982832530.9511898,1669541295.7176359,1392584161.0631294,418374686.9012375,305076611.67182744,840159924.4931372,2329848533.851393
2023-12-11,1970465232.1656508,1672310493.971395,1363308504.084135,409705337.78438157,286214415.52203923,862181272.2151223,2317222975.0177355
2023-12-12,1944300654.9784212,1670379195.6871812,1367981228.9558089,420482606.0554949,300153772.38505596,919702712.1588265,2314869078.842461
2023-12-13,1973820447.1972303,1672404185.169836,1385855408.852036,403389490.8062031,317300662.28684765,971571049.8775474,2313763625.8576536
2023-12-14,2003382287.7622857,1685792630.8645487,1401629529.548706,388487976.1978091,302107705.635992,1023762708.1618646,2336465351.3017645
2023-12-15,2015424816.7729826,1679612900.6250968,1411789232.6129582,426992157.0121121,320764244.24301136,847802866.5666511,2381343084.631883
2023-12-16,1980785658.0979545,1670499751.554424,1401811521.7053683,441847961.87279963,319702132.00676537,888341283.9605349,2351094324.9935794
2023-12-17,2005426527.7898872,1686996514.9222703,1393382896.9940546,421834427.3986639,326146184.61898214,979168384.6223143,2338643234.333205
2023-12-18,2016804980.7934215,1662052481.3065162,1395086397.5725317,402578682.1650253,284343617.77465814,969366732.5862976,2370208857.2516413
2023-12-19,1992830024.0417998,1727467390.3545926,1411061793.9648972,436733264.3542192,289798895.06281364,916562566.3695873,2361695655.349148
2023-12-20,2015634554.3430414,1695548965.4650376,1427775075.4648705,424257610.3579729,299879877.5690401,913358047.9992976,2370396755.9652424
2023-12-21,2016094319.9705307,1708030384.9460099,1407534835.3720617,411682342.27377707,328804704.8838557,882911132.7090523,2367476848.1691637
2023-12-22,2028535989.33561,1711347479.9876153,1400901269.713774,396163013.2778765,306257849.4030307,1011562938.7588408,2366607444.9036956
2023-12-23,2036742216.111787,1716555268.3871613,1422857802.7326682,436938444.4866079,339889551.4726825,877555151.9373193,2400739521.6597414
2023-12-24,2021574734.469268,1725365343.336291,1418623757.960311,482825134.73577625,314377451.9171231,737792654.7247111,2388329781.767374
2023-12-25,1981632632.1382806,1696700183.1690514,1391886887.2405524,447111518.32676613,317912797.5966541,1015751806.6740592,2353184486.0498786
2023-12-26,2013883952.4357865,1731978744.131894,1421342631.33217,418792514.79594266,339021040.96980053,940490106.6190242,2386169657.39149
2023-12-27,2037040453.208646,1695771116.072392,1432938062.2513995,451729638.7870693,296896409.761689,981233293.9787562,2396054283.137812
2023-12-28,2051390282.954377,1773114146.7585955,1438727085.896574,452695363.1781454,300722964.6604548,879714037.3124224,2416779385.359262
2023-12-29,2055927878.9402103,1760397485.3892076,1435863367.4558666,415887202.80172545,294482964.6123836,999304827.9455911,2409218941.948846
2023-12-30,2084539694.9122162,1742340738.7182379,1453494449.404766,462233108.55163383,293900261.7334845,963884906.7898803,2415425679.8267484
2023-12-31,2079825406.5739894,1771865099.2830634,1447079238.5776834,453037516.4445905,270569870.9224158,910830982.6998861,2444525473.49466
2024-01-01,2059048651.7348914,1768597791.4534721,1417731607.7389739,440679861.3798816,331210464.89157236,827957993.5109855,2434579352.137434
2024-01-02,2041995568.785734,1758410905.822703,1427708311.387906,454290770.6628894,291944462.98960865,1025053030.0649114,2401241600.1165743
2024-01-03,2064027431.8033936,1765686434.7734053,1452669048.1190953,425198279.48646295,318121115.2021533,907809357.9425898,2432609641.6274347
2024-01-04,2051656626.053455,1769501034.0320385,1450824185.1158113,427286004.49305344,299422491.52794504,883239370.1373675,2421297904.824981
2024-01-05,2050602465.9966056,1767801680.2216864,1447320019.453003,409433079.1706155,286184012.7122128,917794377.5377,2397740168.5807185
2024-01-06,2023598511.0475564,1776984616.6138186,1432471750.0484295,441920735.6522304,310358611.74517643,1067555712.6133084,2385255009.71489
2024-01-07,2088067204.7447069,1721995720.064525,1462451005.629614,438166626.8179025,284941347.80285287,852945302.2416147,2438876939.6104293
2024-01-08,2032883289.4211898,1770742415.8559391,1436276246.2371821,449102320.72619724,290296081.2490538,835957277.3753104,2402836806.817213
2024-01-09,2007209871.099565,1729649086.6153479,1426058104.1821449,442437345.6704586,308582278.5912218,878231447.570373,2367838604.8607388
2024-01-10,1966681563.904054,1788253683.505613,1431713162.9309745,446388793.2051533,274595814.8613159,872756716.3665959,2354050261.986291
2024-01-11,1976663565.7227747,1758565311.6461108,1411506273.822436,449479644.42725927,281551804.09456366,973154071.1612234,2352522271.080437
2024-01-12,2000898929.749953,1779398646.8565545,1416360586.8644385,422569175.8174351,267982721.0292838,797261607.5647448,2374733292.7859273
2024-01-13,1932183187.9970999,1746361406.5748427,1390988664.0508928,444907319.3895192,295345166.114067,1014650030.5129931,2330936052.7704487
2024-01-14,1981104405.7905178,1801544842.4332023,1419079909.5297892,450256748.3984704,304977337.2094703,805656783.502931,2363835278.586048
2024-01-15,1964270407.019781,1783644205.011781,1388949818.1275158,439547039.5132663,300729477.7994579,963216121.239602,2349837611.9719872
2024-01-16,1978212627.3757336,1796184316.0560622,1418733845.35995,412684946.10959756,334778941.06799424,868985222.9611177,2368193805.02731
2024-01-17,1985864290.740262,1812721204.6194909,1414613551.0146635,437577784.18891066,281545745.1258722,988681114.105687,2361326682.7851386
2024-01-18,2003516854.6765935,1809201784.9445534,1429931416.6419551,455031009.93330145,296147848.3292542,960235533.1759899,2376833495.6187267
2024-01-19,2019189011.6377132,1759871480.1054735,1436982088.0815876,462321231.6734848,337662541.94663376,964355021.6633424,2404852145.50404
2024-01-20,2040955563.0320437,1819742878.2256765,1447561186.7126954,441994416.4816363,315344043.4560321,771045487.0599656,2409981678.723697
2024-01-21,1982074038.8632252,1793146871.8460703,1440702871.9232292,444461852.4633939,306404077.0679946,879555449.0499066,2373589539.3451195
2024-01-22,1974237137.2692873,1778515114.4505017,1426522278.0231464,429657102.0290442,281539547.57538444,931887637.6442362,2360215206.1709466
2024-01-23,1962701061.3621752,1826117747.6496525,1413464198.3096962,421554946.06962866,275177264.40746665,843798944.3815777,2347860265.3062086
2024-01-24,1932614262.2570333,1798143991.4116838,1407473814.5487173,478334833.06567776,304027874.87681055,889306208.1084707,2324404565.0779185
2024-01-25,1953669286.3705468,1797917165.2964327,1413208934.8039849,458545393.1252924,298330413.7713036,923092540.2573802,2332689425.955399
2024-01-26,1971835352.8328469,1785873119.878423,1421412081.43928,415464818.29357636,292187292.5829203,914310002.8803504,2339151837.533234
2024-01-27,1951057436.9333143,1855793508.832413,1399838037.7035296,437622361.9627214,304373166.2203609,926273786.5415738,2333403043.3229966
2024-01-28,1962000443.351093,1806422771.2380059,1424374416.493634,429759836.01282,296997194.17224276,1001522876.4538213,2363565013.8356214
2024-01-29,1991622977.3921676,1792970634.7141356,1446175343.7512255,467806883.2734938,313033719.9354287,899689810.9320124,2372338937.817878
2024-01-30,1988913389.8521762,1888705685.6900346,1449093895.734968,451907229.1085178,273520236.96750957,846719736.1847864,2379382202.5179467
2024-01-31,1987643864.3502798,1832187340.8646343,1431135941.1101406,423596060.0057848,285891921.686147,791252914.78176,2372163398.9204497
2024-02-01,1933051704.7643535,1860623522.2069082,1420305030.9388971,425696878.2881803,303394291.713251,949459728.0694079,2318360366.3088374
2024-02-02,1962253628.573351,1858150086.8314345,1431676407.6732106,486054378.0841505,267253354.396299,786349652.0550754,2348616841.9599876
2024-02-03,1945436683.3956344,1837850564.8611312,1423185211.2856247,460265057.4713045,321648801.27636045,909823976.2087375,2333207293.2858543
2024-02-04,1968669395.441322,1860945788.388487,1439940005.3292696,415077993.9572161,286943962.4139165,720666455.7431669,2351537566.543537
2024-02-05,1905040736.390527,1833163306.8475306,1395141187.6789396,467897008.97247005,307782078.66153485,850194966.861599,2306378748.2133465
2024-02-06,1906688320.9896083,1834084692.535008,1403206535.7868536,433871742.61427504,277476493.71814686,861079733.2441192,2298674322.828127
2024-02-07,1880621271.1660607,1833925987.179145,1389182349.1518514,446052282.36072046,287897144.0345723,870426606.8793087,2297909070.638332
2024-02-08,1876957291.8767178,1838436272.2451198,1378949064.3129206,458267355.86834407,301012889.1687841,926842662.4196458,2281779889.340386
2024-02-09,1894668188.2082226,1858347042.6897197,1410534066.5328321,471881491.97380376,300631417.8301816,892028701.7295594,2299192524.159233
2024-02-10,1912973522.1231797,1864693273.39288,1415931669.5796006,450554798.77812546,295039096.883159,858531250.740451,2309274577.7921805
2024-02-11,1909782140.2626026,1846685923.4847732,1406145870.5332398,437527539.0154748,274051717.209383,835117678.3659844,2306573885.119209
2024-02-12,1877147094.0182836,1832330552.9274828,1395305236.858489,431468316.6770207,276916013.7354851,755751319.1228423,2280875632.7587094
2024-02-13,1833225337.8604681,1849400274.5518706,1345873297.5460045,445818359.5806297,303470192.61988986,785869969.6949536,2231419610.9943075
2024-02-14,1804479402.984995,1815619796.8576164,1342080339.4673805,464645209.5241601,286250473.09529716,823223255.0413854,2215859432.1035523
2024-02-15,1790451461.5806606,1851036157.364723,1338099090.1210604,418422696.80222833,324521227.01605695,903180211.279341,2205741087.1421785
2024-02-16,1802771294.645797,1850553388.0234516,1346912183.1039615,427022244.59474736,271684010.1662357,757009745.8098341,2224991593.6647696
2024-02-17,1758822831.4944282,1843287222.7590587,1335040624.8449965,453821666.7430722,252245357.41665345,934037984.9180251,2188626155.5434194
2024-02-18,1796664586.1249547,1876197102.5783405,1353284214.9659586,473934633.6519981,323742037.62440497,867869807.2010696,2205093203.237173
2024-02-19,1833397610.682219,1867993672.906107,1380654029.041015,464868692.7001794,303587751.1306616,874327694.5908926,2235987391.9979215
2024-02-20,1844831065.6977508,1895298521.0040927,1393199196.2385788,466204655.1971649,289833266.97687066,900150114.8594556,2265435411.856852
2024-02-21,1876741828.4773312,1909711080.157487,1420993112.911319,471418220.7706023,285880480.5726342,849206520.2063233,2276507561.148154
2024-02-22,1864292700.0559602,1881381888.6724985,1412548994.4957519,484961793.40218645,319557173.33672553,875943712.0524813,2293034810.6238937
2024-02-23,1897515433.5912185,1897813347.025723,1412111609.57291,458977518.465894,280470405.1028276,778033688.8010402,2309484443.7904687
2024-02-24,1878217350.8604536,1898828142.246441,1406539609.5179493,433669109.01847404,307158871.5282268,848935739.9331939,2274956814.4958725
2024-02-25,1880690564.0736313,1910735081.7231438,1400060618.7645226,426680229.879905,284504404.7438204,893544452.3942119,2269872114.1362796
2024-02-26,1867893858.3111737,1945515297.3767035,1424517104.6413465,436383469.4098398,298537310.5623679,834220419.7277306,2274465260.013104
2024-02-27,1866388510.932417,1935053561.325325,1397360143.8775768,463611419.50461215,289578715.93869215,895218309.2986039,2274972058.3519707
2024-02-28,1884451091.4234555,1937310434.671539,1423900163.051553,518796445.3612558,267924562.3198082,712517710.1086018,2291739425.5306935
2024-02-29,1851576687.7042994,1930575444.3932784,1404835520.0419614,464862018.86136013,316327646.0070607,803683122.5285729,2264371615.9924116
2024-03-01,1858496097.3016398,1937080900.3590229,1427139005.686023,473689481.8646731,275957611.83355963,746220976.4319386,2258222537.519364
2024-03-02,1836093802.541587,1885278881.1769056,1382664162.012448,480734616.11993223,296310521.5962905,790912498.222449,2249721761.980612
2024-03-03,1814344523.5889304,1879634613.7510881,1369467448.171614,460406419.6549334,276350179.2895792,745919210.1127709,2230471548.4637995
2024-03-04,1782416007.2854064,1927507236.1848094,1361742121.648187,461166773.4722054,297446741.7513918,777541521.8577707,2179362762.8424
2024-03-05,1771377836.1187859,1927798194.722648,1362231714.5985405,460375217.9598419,306830143.2909253,820781239.2568438,2188044059.989247
2024-03-06,1776366453.8511448,1883570811.2625542,1356912650.0901303,483699971.27147967,303701133.01802987,759476124.3685424,2205258379.498285
2024-03-07,1764477455.4487188,1887366234.964202,1360202251.070174,468460650.8969177,262243226.13062805,719807372.7987051,2168600348.4679637
2024-03-08,1714966596.16094,1922385280.7712886,1347931910.7252114,414608650.676168,283517847.83562046,654822201.9258573,2140035361.8197649
2024-03-09,1663885794.980846,1894214130.3247008,1306465637.6604297,459965053.2686902,293640418.8058867,731967347.0938951,2092151346.645724
2024-03-10,1651086686.7074473,1916035547.7555516,1293221744.8410876,487261350.6839261,286741865.9551032,793053474.6972629,2071267913.2778757
2024-03-11,1658382619.3439736,1874915327.8978865,1290915998.137101,443509723.8319743,298933870.3429427,799196995.7749563,2090855091.088241
2024-03-12,1652335628.9499397,1924726247.4425516,1323575607.9473581,459707582.50772697,294968954.8319649,746742209.5411469,2077272682.2128305
2024-03-13,1655711344.0147777,1901172079.1398273,1317275445.288822,453021478.9682039,270952962.7949738,674957347.1790307,2083420091.0850778
2024-03-14,1610952399.6523147,1916643666.1317132,1280001740.8199165,458635722.63489914,271524853.9113004,614201867.1635371,2055489193.9340153
2024-03-15,1555585646.809797,1879548372.9505193,1268929367.1173773,481724744.6950793,281404169.9277759,632634699.2244916,2003607254.6145322
2024-03-16,1516717050.3369434,1878248941.9575677,1237739388.1742485,452124616.31683093,306159458.523815,680179249.6609187,1965696615.284226
2024-03-17,1508482646.6319916,1877915521.1847692,1230501606.144314,424005068.7932162,294254376.2219807,684546002.6724402,1954161029.015123
2024-03-18,1483618265.7146003,1873323785.4227781,1229299580.2197003,448289637.71295345,296260857.7790797,575726967.8687943,1933079461.2493634
2024-03-19,1435724742.4248977,1841432023.6519127,1202368904.0937388,484818774.0681799,278710891.5133003,652182100.3567116,1895894567.9939024
2024-03-20,1419317116.112662,1885611607.9177349,1185843681.9927845,468150657.8986522,287673430.18422335,755992898.1803577,1873254544.3526864
